,frame,x,y
5135,589,1840,1265
5136,589,1738,888
5137,589,2196,867
5138,590,3006,1378
5139,590,1586,1293
5140,590,1536,1295
5141,590,2976,1295
5142,590,1843,1276
5143,590,1688,1248
5144,590,1738,888
5145,590,2194,867
5146,591,3006,1384
5147,591,1586,1293
5148,591,1536,1295
5149,591,2974,1292
5150,591,1842,1270
5151,591,1688,1251
5152,591,1737,889
5153,591,2190,864
5154,592,3006,1384
5155,592,1587,1294
5156,592,1537,1295
5157,592,2975,1290
5158,592,1842,1272
5159,592,2398,1227
5160,592,1736,889
5161,592,2187,863
5162,593,3005,1385
5163,593,1537,1296
5164,593,2978,1296
5165,593,1589,1293
5166,593,1842,1272
5167,593,2398,1227
5168,593,1733,889
5169,593,2186,862
5170,594,3005,1387
5171,594,1537,1296
5172,594,1590,1294
5173,594,2977,1292
5174,594,1842,1273
5175,594,2398,1227
5176,594,1807,1196
5177,594,1731,889
5178,594,2186,862
5179,595,3005,1389
5180,595,2151,1299
5181,595,1526,1291
5182,595,1592,1294
5183,595,2977,1291
5184,595,1841,1272
5185,595,1804,1194
5186,595,1729,889
5187,595,2184,860
5188,596,6,2059
5189,596,3004,1390
5190,596,2151,1298
5191,596,1592,1294
5192,596,2977,1292
5193,596,1841,1272
5194,596,1803,1195
5195,596,1726,889
5196,596,2183,858
5197,597,4,2060
5198,597,3003,1393
5199,597,1593,1294
5200,597,2976,1291
5201,597,1840,1264
5202,597,1802,1195
5203,597,1724,888
5204,597,2183,857
5205,597,1508,634
5206,598,3002,1395
5207,598,1594,1292
5208,598,2977,1293
5209,598,1803,1195
5210,598,1723,888
5211,598,2182,857
5212,598,1508,634
5213,599,3001,1396
5214,599,1595,1294
5215,599,2978,1294
5216,599,1841,1276
5217,599,1803,1195
5218,599,1720,889
5219,599,2181,856
5220,599,1508,636
5221,600,3003,1395
5222,600,2982,1306
5223,600,1596,1294
5224,600,1840,1277
5225,600,1803,1195
5226,600,1721,889
5227,600,2179,855
5228,600,1510,635
5229,601,3002,1397
5230,601,2982,1308
5231,601,1597,1295
5232,601,1841,1280
5233,601,1839,1269
5234,601,1719,888
5235,601,2177,855
5236,601,1510,635
5237,602,2978,1527
5238,602,3002,1398
5239,602,2982,1305
5240,602,1598,1296
5241,602,1840,1283
5242,602,1804,1196
5243,602,1718,888
5244,602,2176,855
5245,602,1512,636
5246,603,2977,1528
5247,603,3002,1399
5248,603,2982,1305
5249,603,1599,1293
5250,603,1718,888
5251,603,2174,854
5252,603,1514,636
5253,604,2977,1528
5254,604,3001,1402
5255,604,2982,1305
5256,604,1599,1294
5257,604,1836,1284
5258,604,1808,1202
5259,604,1717,887
5260,604,2173,854
5261,604,1514,635
5262,605,2974,1529
5263,605,3001,1404
5264,605,2982,1307
5265,605,1599,1294
5266,605,1836,1283
5267,605,1814,1203
5268,605,1716,886
5269,605,2171,854
5270,605,1515,636
5271,606,2973,1528
5272,606,3000,1405
5273,606,2983,1308
5274,606,1599,1294
5275,606,1814,1202
5276,606,1714,887
5277,606,2169,853
5278,606,1516,636
5279,607,2975,1528
5280,607,2999,1410
5281,607,2983,1312
5282,607,1813,1202
5283,607,1712,888
5284,607,2169,853
5285,607,1517,636
5286,608,2976,1528
5287,608,2997,1413
5288,608,2984,1312
5289,608,1814,1202
5290,608,1712,888
5291,608,2168,853
5292,608,1517,636
5293,609,2975,1528
5294,609,2996,1414
5295,609,2986,1314
5296,609,1837,1284
5297,609,1815,1203
5298,609,1712,888
5299,609,2165,853
5300,610,2975,1528
5301,610,2994,1415
5302,610,1815,1204
5303,610,1711,887
5304,610,2163,853
5305,611,2976,1529
5306,611,2994,1415
5307,611,1245,1203
5308,611,1816,1204
5309,611,2603,1130
5310,611,1711,888
5311,611,2161,852
5312,612,2972,1529
5313,612,2995,1416
5314,612,1839,1285
5315,612,1246,1203
5316,612,1817,1204
5317,612,2604,1133
5318,612,1710,890
5319,612,2159,852
5320,613,2995,1416
5321,613,1835,1288
5322,613,1818,1205
5323,613,2604,1134
5324,613,2157,851
5325,613,1528,633
5326,614,2994,1416
5327,614,1835,1288
5328,614,1819,1205
5329,614,2606,1132
5330,614,2156,851
5331,614,1523,634
5332,615,2993,1418
5333,615,1243,1203
5334,615,1822,1209
5335,615,2606,1133
5336,615,2155,850
5337,615,1524,634
5338,616,2989,1418
5339,616,1823,1210
5340,616,2606,1132
5341,616,2154,850
5342,616,1524,635
5343,617,2989,1419
5344,617,1824,1212
5345,617,2607,1133
5346,617,2152,850
5347,617,1523,635
5348,618,2987,1421
5349,618,1825,1213
5350,618,2150,849
5351,618,1523,636
5352,619,2985,1422
5353,619,2987,1315
5354,619,1824,1215
5355,619,2607,1133
5356,619,2144,848
5357,619,1524,636
5358,620,2984,1424
5359,620,2988,1319
5360,620,1826,1219
5361,620,2607,1134
5362,620,2148,849
5363,620,1525,637
5364,621,2982,1427
5365,621,2988,1319
5366,621,1827,1220
5367,621,2608,1135
5368,621,2146,848
5369,621,1526,637
5370,622,2981,1428
5371,622,2989,1318
5372,622,1827,1221
5373,622,2608,1136
5374,622,2145,848
5375,622,1526,637
5376,623,2981,1429
5377,623,2991,1323
5378,623,2375,1235
5379,623,2389,1226
5380,623,1827,1222
5381,623,1236,1205
5382,623,2145,847
5383,623,1526,637
5384,624,2984,1426
5385,624,2991,1323
5386,624,2168,1301
5387,624,1831,1240
5388,624,2379,1232
5389,624,1824,1210
5390,624,1236,1205
5391,624,2140,847
5392,624,1527,637
5393,625,2985,1427
5394,625,2989,1320
5395,625,2170,1303
5396,625,1826,1214
5397,625,1237,1203
5398,625,2141,847
5399,625,1529,636
5400,626,2985,1427
5401,626,2989,1319
5402,626,2168,1300
5403,626,2375,1235
5404,626,1826,1215
5405,626,1237,1204
5406,626,2145,848
5407,626,1535,638
5408,627,2986,1427
5409,627,2990,1320
5410,627,2168,1300
5411,627,2375,1236
5412,627,1829,1228
5413,627,1237,1204
5414,627,2143,847
5415,627,1532,638
5416,628,2986,1427
5417,628,2991,1320
5418,628,2168,1300
5419,628,2381,1231
5420,628,1830,1229
5421,628,2144,847
5422,628,1533,638
5423,629,2984,1429
5424,629,2992,1322
5425,629,2167,1300
5426,629,2382,1229
5427,629,1832,1233
5428,629,1238,1205
5429,629,2142,847
5430,629,1533,636
5431,630,2981,1432
5432,630,2994,1327
5433,630,2385,1229
5434,630,1832,1235
5435,630,1237,1206
5436,630,2612,1135
5437,630,2140,848
5438,630,2478,751
5439,630,1533,636
5440,631,2981,1438
5441,631,2995,1331
5442,631,2164,1300
5443,631,2377,1234
5444,631,1832,1237
5445,631,1236,1206
5446,631,2611,1135
5447,631,2141,847
5448,631,2477,752
5449,631,1534,636
5450,632,2981,1436
5451,632,2997,1331
5452,632,2168,1305
5453,632,1832,1239
5454,632,2384,1226
5455,632,2612,1134
5456,632,2140,847
5457,632,1536,637
5458,633,2980,1438
5459,633,2996,1330
5460,633,2167,1304
5461,633,1833,1240
5462,633,2387,1226
5463,633,1237,1206
5464,633,2140,847
5465,633,1536,637
5466,634,2974,1440
5467,634,2996,1330
5468,634,2165,1302
5469,634,1834,1245
5470,634,2388,1225
5471,634,2139,847
5472,634,1535,636
5473,635,2974,1439
5474,635,2997,1334
5475,635,2165,1302
5476,635,1833,1256
5477,635,2391,1223
5478,635,2139,846
5479,635,1543,638
5480,636,2974,1439
5481,636,2996,1331
5482,636,1832,1258
5483,636,2391,1222
5484,636,2137,846
5485,636,1543,638
5486,637,2978,1439
5487,637,2996,1331
5488,637,1832,1260
5489,637,2394,1222
5490,637,2136,844
5491,638,2976,1437
5492,638,2996,1334
5493,638,1829,1273
5494,638,2399,1221
5495,638,2613,1132
5496,638,2136,844
5497,639,2994,1762
5498,639,2984,1434
5499,639,2997,1336
5500,639,1828,1274
5501,639,2401,1221
5502,639,2614,1132
5503,639,2136,843
5504,640,2994,1761
5505,640,2974,1439
5506,640,2997,1338
5507,640,1826,1276
5508,640,2387,1226
5509,640,2135,843
5510,641,2995,1761
5511,641,2973,1439
5512,641,2997,1339
5513,641,1829,1269
5514,641,2389,1224
5515,641,2130,844
5516,642,2996,1760
5517,642,2990,1518
5518,642,2978,1440
5519,642,2997,1338
5520,642,1831,1263
5521,642,2391,1224
5522,642,1234,1211
5523,643,2995,1760
5524,643,2996,1512
5525,643,3001,1441
5526,643,2967,1443
5527,643,2999,1341
5528,643,1830,1267
5529,643,2399,1223
5530,643,1234,1211
5531,644,3002,1441
5532,644,2965,1445
5533,644,2999,1342
5534,644,1830,1268
5535,644,2400,1224
5536,644,1234,1211
5537,644,2118,844
5538,644,1534,632
5539,645,3001,1442
5540,645,2961,1450
5541,645,2999,1343
5542,645,1834,1262
5543,645,2402,1224
5544,645,1234,1211
5545,645,2116,844
5546,645,1533,631
5547,646,3001,1443
5548,646,2960,1451
5549,646,2997,1336
5550,646,1830,1271
5551,646,1233,1212
5552,646,1534,630
5553,647,3001,1446
5554,647,2961,1448
5555,647,3001,1346
5556,647,1829,1271
5557,647,1534,631
5558,648,2980,1527
5559,648,2961,1448
5560,648,3002,1441
5561,648,1827,1276
5562,648,1233,1213
5563,648,2112,842
5564,648,1535,630
5565,649,3013,1760
5566,649,2980,1527
5567,649,2960,1449
5568,649,3002,1443
5569,649,3003,1353
5570,649,1827,1277
5571,649,2409,1227
5572,649,1536,629
5573,650,3014,1760
5574,650,2979,1527
5575,650,2960,1449
5576,650,3002,1444
5577,650,3005,1358
5578,650,1828,1280
5579,650,1235,1207
5580,650,2475,758
5581,651,3016,1761
5582,651,2986,1520
5583,651,2959,1450
5584,651,3003,1443
5585,651,3005,1358
5586,651,1829,1280
5587,651,2474,759
5588,652,3017,1760
5589,652,2977,1529
5590,652,2960,1448
5591,652,3003,1443
5592,652,3006,1359
5593,652,1829,1281
5594,652,2408,1227
5595,652,2112,841
5596,652,2475,760
5597,652,4,5
5598,653,2978,1529
5599,653,2965,1443
5600,653,3002,1444
5601,653,3005,1359
5602,653,1828,1281
5603,653,2408,1227
5604,653,2109,841
5605,653,2475,760
5606,653,5,5
5607,654,2965,1445
5608,654,3002,1445
5609,654,3005,1360
5610,654,1829,1284
5611,654,2409,1227
5612,654,2108,841
5613,654,2475,761
5614,654,3,6
5615,655,3018,1761
5616,655,2976,1530
5617,655,2962,1447
5618,655,3002,1446
5619,655,3005,1359
5620,655,2108,841
5621,655,2474,763
5622,655,3,6
5623,656,2976,1530
5624,656,3001,1447
5625,656,3006,1361
5626,656,2107,841
5627,656,2474,765
5628,656,3,6
5629,657,2999,1451
5630,657,3006,1363
5631,657,1231,1220
5632,657,2106,841
5633,657,2475,768
5634,657,3,6
5635,658,3021,1760
5636,658,2998,1510
5637,658,2999,1455
5638,658,2105,841
5639,658,2478,762
5640,658,4,6
5641,659,3022,1760
5642,659,2997,1510
5643,659,2999,1456
5644,659,2606,1130
5645,659,2107,841
5646,659,2478,760
5647,660,2999,1460
5648,660,3007,1368
5649,660,2608,1131
5650,660,2103,840
5651,660,2478,762
5652,661,2999,1461
5653,661,3006,1370
5654,661,1231,1225
5655,661,2104,840
5656,661,2478,763
5657,662,2999,1461
5658,662,3005,1374
5659,662,1234,1227
5660,662,2608,1130
5661,662,2101,840
5662,662,2479,774
5663,663,2956,1455
5664,663,3000,1462
5665,663,3006,1371
5666,663,1235,1229
5667,663,2101,840
5668,664,3020,1758
5669,664,2951,1465
5670,664,3001,1464
5671,664,3006,1371
5672,664,1232,1227
5673,664,2103,840
5674,664,2478,756
5675,665,3021,1758
5676,665,3001,1478
5677,665,2950,1467
5678,665,3001,1452
5679,665,3006,1371
5680,665,2608,1127
5681,665,2103,840
5682,665,2478,758
5683,666,3024,1758
5684,666,3002,1479
5685,666,2952,1462
5686,666,3001,1453
5687,666,3006,1368
5688,666,1825,1285
5689,666,1234,1225
5690,666,2479,758
5691,667,3020,1759
5692,667,2956,1457
5693,667,3006,1370
5694,667,1826,1285
5695,667,1232,1223
5696,667,2479,759
5697,668,3021,1759
5698,668,2950,1467
5699,668,1824,1284
5700,668,1232,1226
5701,668,2479,759
5702,669,3000,1490
5703,669,2950,1467
5704,669,3006,1370
5705,669,1825,1284
5706,669,1232,1227
5707,669,2100,839
5708,669,2478,768
5709,670,3001,1489
5710,670,2950,1469
5711,670,3006,1366
5712,670,1232,1228
5713,670,2101,838
5714,670,2479,767
5715,671,2308,1878
5716,671,3021,1762
5717,671,3001,1489
5718,671,2946,1475
5719,671,3006,1370
5720,671,1233,1225
5721,671,2099,838
5722,671,2478,768
5723,672,2308,1878
5724,672,3001,1487
5725,672,2948,1471
5726,672,1234,1224
5727,672,2098,838
5728,672,2479,771
5729,672,1560,645
5730,673,2308,1879
5731,673,3002,1473
5732,673,2949,1473
5733,673,2480,771
5734,673,1561,644
5735,674,2308,1879
5736,674,3002,1466
5737,674,2950,1474
5738,674,3005,1377
5739,674,1236,1230
5740,674,2477,760
5741,674,1561,644
5742,675,2308,1879
5743,675,3002,1468
5744,675,2950,1473
5745,675,1238,1234
5746,675,2478,761
5747,675,1561,645
5748,676,2950,1475
5749,676,3007,1380
5750,676,1262,1280
5751,676,1239,1236
5752,676,2477,761
5753,676,1561,643
5754,677,2950,1473
5755,677,3007,1383
5756,677,1262,1278
5757,677,1241,1239
5758,677,2477,763
5759,677,1548,637
5760,678,2996,1488
5761,678,2950,1473
5762,678,3007,1384
5763,678,1263,1280
5764,678,1236,1230
5765,678,2478,765
5766,678,1548,637
5767,679,2999,1481
5768,679,2950,1477
5769,679,3007,1379
5770,679,1263,1278
5771,679,1232,1224
5772,679,2478,767
5773,679,1550,639
5774,680,2998,1482
5775,680,2951,1464
5776,680,3007,1380
5777,680,1263,1278
5778,680,1231,1222
5779,680,2478,768
5780,680,1554,641
5781,681,2991,1489
5782,681,2951,1465
5783,681,3007,1381
5784,681,1263,1278
5785,681,1231,1223
5786,682,2995,1483
5787,682,2951,1464
5788,682,3008,1383
5789,682,1264,1278
5790,682,1615,1229
5791,682,1235,1231
5792,682,2479,787
5793,683,2992,1485
5794,683,2951,1466
5795,683,3008,1384
5796,683,1263,1277
5797,683,1231,1227
5798,683,1551,640
5799,684,2968,1490
5800,684,3009,1385
5801,684,1263,1276
5802,684,1615,1229
5803,684,1235,1232
5804,684,2399,1220
5805,685,2969,1489
5806,685,3009,1385
5807,685,1263,1274
5808,685,1615,1229
5809,685,2399,1221
5810,685,1232,1226
5811,685,2480,787
5812,685,1559,643
5813,686,2971,1488
5814,686,3009,1388
5815,686,1263,1268
5816,686,1614,1230
5817,686,1235,1232
5818,686,2398,1220
5819,686,2480,790
5820,686,1560,644
5821,687,2976,1487
5822,687,3010,1389
5823,687,1542,1307
5824,687,1263,1268
5825,687,1614,1230
5826,687,1234,1227
5827,687,2398,1220
5828,688,2977,1488
5829,688,3011,1390
5830,688,1542,1304
5831,688,1614,1229
5832,688,1251,1250
5833,688,2398,1221
5834,688,1571,647
5835,689,2966,1492
5836,689,3011,1392
5837,689,1541,1301
5838,689,2396,1223
5839,689,1253,1252
5840,689,1571,646
5841,690,2964,1494
5842,690,3011,1391
5843,690,1541,1300
5844,690,1614,1233
5845,690,1253,1251
5846,690,2396,1222
5847,690,2483,798
5848,690,1571,646
5849,691,2963,1494
5850,691,3011,1392
5851,691,1541,1299
5852,691,1715,1245
5853,691,1615,1233
5854,691,1254,1253
5855,691,2398,1221
5856,691,2483,799
5857,691,1571,646
5858,692,2998,1484
5859,692,3011,1392
5860,692,1541,1298
5861,692,1264,1257
5862,692,2398,1221
5863,692,2486,803
5864,692,1573,646
5865,693,2957,1494
5866,693,2997,1485
5867,693,3011,1393
5868,693,1541,1298
5869,693,1264,1261
5870,693,1612,1230
5871,693,2398,1221
5872,693,2487,804
5873,694,3005,1384
5874,694,1541,1297
5875,694,1257,1256
5876,694,2398,1220
5877,694,2488,804
5878,694,1557,640
5879,695,2948,1623
5880,695,3007,1386
5881,695,1542,1297
5882,695,1257,1256
5883,695,2396,1224
5884,695,2487,802
5885,695,1557,640
5886,696,3833,2154
5887,696,2948,1622
5888,696,3012,1395
5889,696,1542,1296
5890,696,1256,1253
5891,696,2486,803
5892,696,1557,640
5893,697,2948,1618
5894,697,2964,1498
5895,697,2993,1484
5896,697,3016,1402
5897,697,1542,1295
5898,697,1253,1248
5899,697,2397,1221
5900,697,2489,805
5901,698,2947,1614
5902,698,2966,1496
5903,698,3015,1399
5904,698,1549,1294
5905,698,1250,1244
5906,698,2397,1221
5907,698,2490,805
5908,699,2948,1612
5909,699,2969,1497
5910,699,3015,1400
5911,699,1544,1293
5912,699,1252,1244
5913,699,2397,1221
5914,699,2489,805
5915,700,2948,1610
5916,700,2975,1495
5917,700,3014,1401
5918,700,1544,1292
5919,700,1256,1245
5920,700,2397,1223
5921,700,2492,807
5922,701,2948,1609
5923,701,2976,1495
5924,701,3013,1401
5925,701,1543,1293
5926,701,2397,1224
5927,701,1255,1244
5928,701,2492,807
5929,702,2948,1609
5930,702,2976,1495
5931,702,1545,1290
5932,702,1256,1244
5933,703,2977,1495
5934,703,1605,1296
5935,703,1546,1290
5936,703,1256,1242
5937,703,1584,644
5938,704,2976,1496
5939,704,1605,1295
5940,704,1547,1289
5941,704,1256,1241
5942,704,1584,643
5943,705,2972,1496
5944,705,1549,1289
5945,705,1262,1241
5946,705,1585,643
5947,706,2973,1497
5948,706,2157,1299
5949,706,1551,1288
5950,706,1632,1249
5951,706,1259,1238
5952,706,2508,824
5953,706,1585,644
5954,707,2971,1496
5955,707,2157,1299
5956,707,1553,1288
5957,707,1633,1248
5958,707,1262,1238
5959,707,2508,824
5960,707,1586,643
5961,708,2975,1494
5962,708,1603,1294
5963,708,1556,1287
5964,708,1633,1248
5965,708,1263,1240
5966,708,2509,823
5967,708,1589,644
5968,709,2973,1496
5969,709,1602,1293
5970,709,1556,1286
5971,709,1633,1246
5972,709,1261,1242
5973,709,2509,824
5974,709,1589,643
5975,710,2974,1496
5976,710,2157,1297
5977,710,1556,1287
5978,710,1633,1247
5979,710,2398,1224
5980,710,1261,1243
5981,710,1591,643
5982,711,2974,1496
5983,711,1606,1300
5984,711,1556,1288
5985,711,1633,1247
5986,711,2397,1225
5987,711,1261,1242
5988,712,2974,1495
5989,712,1605,1298
5990,712,1551,1289
5991,712,1723,1237
5992,712,1633,1246
5993,712,1261,1242
5994,712,2515,823
5995,713,2974,1494
5996,713,1605,1299
5997,713,1556,1287
5998,713,1631,1238
5999,713,1260,1243
6000,713,2516,823
6001,714,2973,1504
6002,714,1606,1299
6003,714,1557,1288
6004,714,2397,1227
6005,714,1631,1237
6006,714,1260,1244
6007,714,2518,822
6008,715,2973,1501
6009,715,2181,1318
6010,715,1606,1300
6011,715,1558,1288
6012,715,1255,1264
6013,715,1630,1237
6014,715,1265,1220
6015,715,2519,823
6016,716,2973,1498
6017,716,2178,1319
6018,716,1606,1301
6019,716,1560,1289
6020,716,1258,1260
6021,716,1725,1238
6022,716,1630,1236
6023,716,1264,1218
6024,716,2520,822
6025,717,1607,1302
6026,717,1562,1289
6027,717,1628,1228
6028,717,1264,1216
6029,717,2523,822
6030,718,2973,1501
6031,718,1606,1300
6032,718,1562,1290
6033,718,1255,1273
6034,718,1699,1244
6035,718,1723,1242
6036,718,1629,1234
6037,718,1264,1213
6038,718,2524,822
6039,718,1589,646
6040,719,1606,1300
6041,719,1565,1289
6042,719,1257,1266
6043,719,1630,1235
6044,719,1263,1210
6045,719,2524,822
6046,719,1590,646
6047,720,2975,1507
6048,720,2177,1321
6049,720,1608,1298
6050,720,1567,1289
6051,720,1256,1265
6052,720,1723,1244
6053,720,1630,1234
6054,720,2525,822
6055,721,2977,1508
6056,721,1608,1298
6057,721,1575,1288
6058,721,1251,1259
6059,721,1630,1233
6060,721,2529,824
6061,722,2977,1514
6062,722,1608,1296
6063,722,1577,1288
6064,722,1253,1256
6065,722,1632,1234
6066,722,2531,824
6067,723,2177,1321
6068,723,1608,1294
6069,723,1577,1288
6070,723,1253,1264
6071,723,1698,1239
6072,723,1630,1232
6073,723,1263,1207
6074,723,2531,825
6075,724,1609,1293
6076,724,1572,1288
6077,724,1253,1265
6078,724,1697,1238
6079,724,1631,1232
6080,724,1263,1207
6081,725,1574,1290
6082,725,1609,1293
6083,725,1253,1265
6084,725,1702,1240
6085,725,1631,1231
6086,726,1573,1292
6087,726,1609,1293
6088,726,1695,1235
6089,726,1632,1230
6090,727,1610,1296
6091,727,1700,1239
6092,727,1631,1226
6093,728,1609,1297
6094,728,1571,1290
6095,728,1693,1234
6096,728,1631,1225
6097,729,1572,1291
6098,729,1610,1279
6099,729,1693,1238
6100,729,1631,1224
6101,730,1572,1293
6102,730,1248,1275
6103,730,1610,1287
6104,730,1694,1237
6105,730,1632,1222
6106,731,2356,1445
6107,731,1572,1292
6108,731,1611,1286
6109,731,1251,1270
6110,731,1692,1233
6111,732,2356,1448
6112,732,1574,1295
6113,732,1612,1284
6114,732,1251,1270
6115,732,1703,1237
6116,733,2977,1518
6117,733,2355,1447
6118,733,1573,1294
6119,733,1251,1279
6120,733,1612,1283
6121,733,1723,1243
6122,733,1686,1229
6123,734,2977,1518
6124,734,2354,1446
6125,734,1574,1295
6126,734,1614,1281
6127,734,1726,1244
6128,734,1684,1227
6129,734,1632,1218
6130,735,2951,1593
6131,735,2977,1519
6132,735,2355,1446
6133,735,2172,1319
6134,735,1574,1292
6135,735,1615,1279
6136,735,1726,1245
6137,735,1632,1218
6138,735,1682,1225
6139,736,2949,1593
6140,736,2355,1446
6141,736,2179,1319
6142,736,1574,1293
6143,736,1616,1277
6144,736,1727,1245
6145,736,1631,1218
6146,736,1681,1225
6147,736,2528,831
6148,737,2949,1593
6149,737,2354,1445
6150,737,2179,1318
6151,737,1574,1295
6152,737,1618,1275
6153,737,1680,1224
6154,737,2528,831
6155,738,2950,1591
6156,738,2354,1446
6157,738,2172,1318
6158,738,1574,1293
6159,738,1253,1285
6160,738,1618,1275
6161,738,1679,1222
6162,739,2949,1591
6163,739,2353,1446
6164,739,2173,1319
6165,739,1574,1294
6166,739,1252,1283
6167,739,1619,1275
6168,739,1677,1220
6169,739,2526,832
6170,740,2949,1590
6171,740,2351,1446
6172,740,2173,1318
6173,740,1573,1292
6174,740,1252,1278
6175,740,1621,1274
6176,740,1673,1215
6177,741,2951,1590
6178,741,2348,1444
6179,741,1574,1294
6180,741,1252,1278
6181,741,1622,1274
6182,741,2395,1224
6183,741,1678,1221
6184,742,2950,1588
6185,742,2348,1445
6186,742,2172,1319
6187,742,1574,1295
6188,742,1251,1277
6189,742,1623,1272
6190,742,2396,1225
6191,742,1679,1222
6192,742,2525,834
6193,743,2951,1589
6194,743,2349,1446
6195,743,2171,1318
6196,743,1576,1293
6197,743,1624,1271
6198,743,2396,1224
6199,743,1677,1220
6200,744,2951,1588
6201,744,2346,1447
6202,744,2170,1313
6203,744,1574,1294
6204,744,1625,1271
6205,744,2398,1224
6206,744,1675,1220
6207,745,2949,1594
6208,745,2344,1448
6209,745,2169,1310
6210,745,1574,1296
6211,745,1251,1278
6212,745,1626,1269
6213,745,2396,1224
6214,745,1673,1218
6215,745,2521,836
6216,746,2949,1593
6217,746,2984,1522
6218,746,2344,1446
6219,746,2166,1305
6220,746,1574,1297
6221,746,1627,1268
6222,746,1672,1216
6223,746,2519,837
6224,747,2951,1590
6225,747,2984,1523
6226,747,2343,1447
6227,747,2166,1304
6228,747,1571,1296
6229,747,1627,1270
6230,747,1672,1216
6231,747,2520,836
6232,748,2954,1581
6233,748,2161,1299
6234,748,1567,1294
